External_Id__c,Owner.External_Id__c,Account.External_Id__c,Subject,Description,Status_Options,First_Contact_Close__c,DateTime_Opened_c__c,DateTime_Closed_c__c,Status,Product_Family_KB__c,CSAT__c,Origin,Priority,Reason,Type_of_Support__c,Milestone_Status__c,BusinessHours.Name
W_Case.00286,W_User.00010,W_Account.00027,Need additional product information,I just became in charge of your product at my company. Can you send me some additional information on how it works?,Working,false,2016-01-05 14:03:30,2016-01-05 14:03:30,Working,Speakers,0,Phone,Low,New problem,Standard,Open - Compliant,North America
W_Case.00287,W_User.00020,W_Account.00006,Billing statement incorrect,Customer's statement is incorrect - he has been billed twice for this month.,Closed,true,2015-07-30 16:11:55,2015-08-02 16:11:55,Closed,Hotspot Services,57,Phone,Medium,New problem,Standard,Closed - Compliant,Asia
W_Case.00288,W_User.00011,W_Account.00068,How can I request a new feature?,"I have an idea for a new feature, and I'd like to share it with you.  What's the best way to do that?",Working,false,2016-11-22 00:40:35,2016-11-23 00:40:35,Working,Headphones,0,Q&A,High,Feature Request,Standard,Open - Compliant,Australia and New Zealand
W_Case.00289,W_User.00009,W_Account.00056,I can't understand the installation instructions,"I've just purchased your product, but I'm having trouble understanding the installation instructions. Can you help me get started?",New,false,2015-10-05 15:16:30,2015-10-06 15:16:30,New,Consumer,0,Q&A,Low,Hardware Issue,Standard,Open - Compliant,24/7 Follow-The-Sun Service
W_Case.00290,W_User.00010,W_Account.00040,I need to pay my invoice.,It seems I have an invoice that's overdue.  What's the best way to go about paying this quickly?,Closed,false,2016-02-06 20:29:54,2016-02-08 20:29:54,Closed,Headphones,86,Community,Low,Software Issue,Premium,Closed - Compliant,Asia
W_Case.00291,W_User.00017,W_Account.00016,Need additional product information,I just became in charge of your product at my company. Can you send me some additional information on how it works?,New,false,2016-11-25 21:59:21,2016-11-30 21:59:21,New,Hotspot Services,0,Facebook,Medium,Problem Resolved,Premium,Open - Compliant,North America
W_Case.00292,W_User.00010,W_Account.00061,What’s the product warranty policy?,"My product has been super reliable up until this point, but now it just won’t start.  I’ve tried everything to resolve the issue and no luck.  I’m trying to figure out whether it’s still under warranty.",Working,false,2015-03-19 12:12:54,2015-03-19 12:12:54,Working,Enterprise,0,Phone,Medium,Problem Resolved,Standard,Open - Compliant,Asia
W_Case.00293,W_User.00013,W_Account.00045,Need guidance getting started with my installation,I need some help getting started with this installation.,Working,false,2015-07-26 17:28:49,2015-07-26 17:28:49,Working,Hotspot Services,0,Email,Low,Hardware Issue,Standard,Open - Compliant,Australia and New Zealand
W_Case.00294,W_User.00020,W_Account.00063,Purchase order question,"I was looking over my most recent bill, and there seems to be an extra line item.  Can you have a look at this for me?",Escalated,false,2016-04-27 07:06:45,2016-05-07 07:06:45,Escalated,Projectors,0,Website,Low,Existing problem,Premium,Open - Compliant,Australia and New Zealand
W_Case.00295,W_User.00015,W_Account.00002,Problem with my bill,I've been billed twice this month.  Please resolve ASAP.,Closed,false,2015-02-01 05:17:13,2015-02-07 05:17:13,Closed,Consumer,73,Email,Medium,Software Issue,Standard,Closed - Compliant,Asia
W_Case.00296,W_User.00016,W_Account.00077,I have a question about my contract.,Is there any sort of penalty for early renewal?  I can't seem to find anything about it.,Closed in Community,false,2016-10-29 08:27:39,2016-11-10 08:27:39,Closed in Community,Conferencing,64,Google,Low,New problem,Premium,Closed - Compliant,North America
W_Case.00297,W_User.00010,W_Account.00039,I received the wrong invoice.,I received a different customer's invoice.  Would you mind sending me mine so I can pay it?,Working,false,2015-03-08 05:37:55,2015-03-17 05:37:55,Working,Hotspot Services,0,Email,Low,Problem Resolved,Standard,Open - Compliant,Australia and New Zealand
W_Case.00298,W_User.00018,W_Account.00007,Facebook Message from: Lauren Boyle,Where I can find out more about the new product line you just announced?  I'm excited to know more details.,Escalated,false,2015-07-20 17:27:47,2015-08-10 17:27:47,Escalated,Conferencing,0,Email,Low,Mail delivery issue,Standard,Open - Compliant,Europe and the Middle East
W_Case.00299,W_User.00006,W_Account.00050,Product upgrade suggestion,I think your product would be much better if we were able to upgrade it ourselves.,Waiting on Customer,false,2015-06-01 13:30:52,2015-06-05 13:30:52,Waiting on Customer,Enterprise,0,Email,Low,New problem,Standard,Open - Compliant,North America
W_Case.00300,W_User.00020,W_Account.00069,Where do I send my check?,I'd like to send you a check for my most recent invoice.  To which address should I send it?,New,false,2016-01-24 14:56:05,2016-01-30 14:56:05,New,Projectors,0,Website,Low,Mail delivery issue,Standard,Open - Compliant,Europe and the Middle East
W_Case.00301,W_User.00010,W_Account.00065,Projector lamp replacement,how to?,Working,false,2016-05-26 13:51:41,2016-05-28 13:51:41,Working,Projectors,0,Chat,Low,Feature Request,Standard,Open - Compliant,24/7 Follow-The-Sun Service
W_Case.00302,W_User.00008,W_Account.00026,How do I change my communication preferences?,I'd like to switch from regular mail to email.  How do I do this?,Working,false,2015-07-12 22:35:46,2015-07-17 22:35:46,Working,Speakers,0,Email,Low,Software Issue,Standard,Open - Compliant,Europe and the Middle East
W_Case.00303,W_User.00018,W_Account.00086,Can I use your app on my phone?,"I just got a new mobile phone, and I'm wondering if I can run your mobile app on it.",Working,false,2016-11-18 09:00:58,2016-11-26 09:00:58,Working,Home Theatre,0,Website,Low,Mail delivery issue,Standard,Open - Compliant,Asia
W_Case.00304,W_User.00012,W_Account.00077,Twitter Message: Help!  I'm having setup trouble.,"I've misplaced my product manual, and I need help getting set up.  Can you help me?",Closed,false,2015-01-15 03:18:51,2015-02-05 03:18:51,Closed,Consumer,50,Google,Critical,Software Issue,Standard,Closed - Compliant,Australia and New Zealand
W_Case.00305,W_User.00007,W_Account.00003,Help with a product issue?,"I'm using your product, and it doesn't seem to be working the way I expected.  Can you help me figure this out?",Working,false,2015-10-10 15:21:12,2015-10-22 15:21:12,Working,Home Theatre,0,Email,Medium,Documentation Issue,Premium,Open - Compliant,Asia
W_Case.00306,W_User.00007,W_Account.00055,Facebook Message from: Lauren Boyle,Where I can find out more about the new product line you just announced?  I'm excited to know more details.,New,false,2016-05-28 20:25:28,2016-05-30 20:25:28,New,Enterprise,0,Google,Low,New problem,Standard,Open - Violation,North America
W_Case.00307,W_User.00015,W_Account.00087,What are your support hours?,Can I call on Saturdays?  I work during the week and am not able to call during regular working hours..,Escalated,false,2016-04-21 11:55:21,2016-04-21 11:55:21,Escalated,Headphones,0,LinkedIn,Low,Software Issue,Standard,Open - Compliant,Europe and the Middle East
W_Case.00308,W_User.00017,W_Account.00074,Please change my contact information.,Hi!  My wife will be taking over this account.  How do I change the billing contact to her?,Warning,true,2016-10-11 07:16:20,2016-10-13 07:16:20,Warning,Conferencing,0,Website,Low,Software Issue,Standard,Open - Compliant,Australia and New Zealand
W_Case.00309,W_User.00017,W_Account.00063,How do I upgrade?,"I've been a happy customer of yours for more than a year, and I'd like to upgrade.  What's the best way to do this?",Closed,false,2015-09-28 00:11:23,2015-09-29 00:11:23,Closed,Headphones,60,Email,Low,Mail delivery issue,Standard,Closed - Compliant,24/7 Follow-The-Sun Service
W_Case.00310,W_User.00005,W_Account.00033,Can't understand installation instructions,"I can't understand the installation instructions, and I'm stuck. Can someone please help?",Working,false,2016-09-17 18:01:30,2016-10-08 18:01:30,Working,Consumer,0,Email,Medium,Software Issue,Standard,Open - Compliant,24/7 Follow-The-Sun Service
W_Case.00311,W_User.00017,W_Account.00037,Where do I get your mobile app?,"I'd like to use your mobile app, but I'm not sure where to get it.  Can you point me in the right direction?",Closed,false,2016-08-26 01:16:09,2016-09-09 01:16:09,Closed,Consumer,99,Google,Medium,Software Issue,Premium,Closed - Compliant,Australia and New Zealand
W_Case.00312,W_User.00001,W_Account.00081,Help with a product issue?,"I'm using your product, and it doesn't seem to be working the way I expected.  Can you help me figure this out?",Working,false,2016-03-29 07:55:06,2016-04-10 07:55:06,Working,Projectors,0,Phone,Low,Mail delivery issue,Standard,Open - Compliant,Asia
W_Case.00313,W_User.00005,W_Account.00039,Shipping container appears damaged,"When your product arrived, the box was damaged, and I'm not certain if your product is working properly.  What's the return process?",New,false,2016-08-20 20:58:19,2016-08-20 20:58:19,New,Headphones,0,Phone,Low,Software Issue,Standard,Open - Compliant,Australia and New Zealand
W_Case.00314,W_User.00009,W_Account.00020,Is my personal information safe?,"I've been hearing a lot about data security recently, and I'd just like to make sure that your company is keeping my personal information safe.",Waiting on Customer,false,2015-05-27 19:04:48,2015-05-31 19:04:48,Waiting on Customer,Enterprise,0,Website,Medium,Documentation Issue,Standard,Open - Compliant,Asia
W_Case.00315,W_User.00007,W_Account.00097,How do I set up auto-renewal?,"I'd like to set up auto-renewal on my account, but I can't figure out how to do it.  Can you help me?",Response Received,true,2015-12-21 08:51:43,2016-01-05 08:51:43,Response Received,Headphones,0,Chat,Low,Existing problem,Standard,Open - Compliant,Australia and New Zealand
W_Case.00316,W_User.00019,W_Account.00039,How do I get started with your service?,"Now that I've signed up, what do I do next?",Closed,false,2015-07-09 10:30:22,2015-07-11 10:30:22,Closed,Consumer,74,Phone,Critical,Mail delivery issue,Standard,Closed - Compliant,North America
W_Case.00317,W_User.00002,W_Account.00088,Customer would like to upgrade,"The customer is happy with our service and is interested in upgrading, but needs help.",Working,false,2015-07-29 14:25:12,2015-08-04 14:25:12,Working,Headphones,0,Phone,Low,New problem,Standard,Open - Violation,Australia and New Zealand
W_Case.00318,W_User.00020,W_Account.00062,Can I use your app on my phone?,"I just got a new mobile phone, and I'm wondering if I can run your mobile app on it.",Working,false,2015-07-07 08:33:08,2015-07-28 08:33:08,Working,Headphones,0,LinkedIn,Low,Existing problem,Standard,Open - Compliant,North America
W_Case.00319,W_User.00015,W_Account.00024,Customer service hours of operation.,Can you please tell me when a customer service representative will be available to talk with me?  I have a complex issue that I think is best handled over the phone.  Thank you.,New,false,2015-08-10 17:26:43,2015-08-25 17:26:43,New,Conferencing,0,Website,Low,New problem,Standard,Open - Compliant,Asia
W_Case.00320,W_User.00006,W_Account.00067,Customer lost product manual and needs replacement,Customer has misplaced the product manual and would like a replacement.,Working,false,2015-03-09 16:49:04,2015-03-14 16:49:04,Working,Projectors,0,Email,Low,Problem Resolved,Premium,Open - Compliant,Asia
W_Case.00321,W_User.00016,W_Account.00004,Customer lost product manual and needs replacement,Customer has misplaced the product manual and would like a replacement.,Closed,true,2015-06-30 11:09:34,2015-06-30 11:09:34,Closed,Conferencing,71,Chat,Critical,Feature Request,Standard,Closed - Compliant,Australia and New Zealand
W_Case.00322,W_User.00004,W_Account.00084,How do I get started with your service?,"Now that I've signed up, what do I do next?",Waiting on Customer,false,2015-11-26 20:22:18,2015-11-29 20:22:18,Waiting on Customer,Consumer,0,Website,Medium,Software Issue,Premium,Open - Compliant,Australia and New Zealand
W_Case.00323,W_User.00008,W_Account.00074,How do I change my communication preferences?,I'd like to switch from regular mail to email.  How do I do this?,Working,false,2016-12-12 00:03:36,2016-12-12 00:03:36,Working,Enterprise,0,Twitter,Low,Problem Resolved,Standard,Open - Compliant,Europe and the Middle East
W_Case.00324,W_User.00019,W_Account.00040,Facebook Message from: Larry Baxter,"I've been a loyal customer for quite some time now, and I'd like to know if there's any program for recognizing and rewarding customers like me?",Closed,false,2016-05-01 08:31:00,2016-05-01 08:31:00,Closed,Home Theatre,90,Phone,Low,Software Issue,Premium,Closed - Compliant,Asia
W_Case.00325,W_User.00012,W_Account.00010,How do I diagnose this product issue?,"I tried to figure it out on my own, but I can't seem to.  Can you help me?",Working,false,2015-10-22 09:13:44,2015-11-05 09:13:44,Working,Enterprise,0,Mobile Device,Medium,New problem,Standard,Open - Compliant,North America
W_Case.00326,W_User.00004,W_Account.00039,Question on my most recent order.,"I recently received my order, but the invoice had the wrong date on it  Can you please look into this for me?  Thank you!",Working,false,2015-10-06 00:38:19,2015-10-09 00:38:19,Working,Conferencing,0,Email,Low,Existing problem,Standard,Open - Violation,North America
W_Case.00327,W_User.00012,W_Account.00084,Shipping container appears damaged,"When your product arrived, the box was damaged, and I'm not certain if your product is working properly.  What's the return process?",Closed,false,2016-02-05 17:37:29,2016-02-05 17:37:29,Closed,Headphones,52,Phone,Medium,Feature Request,Standard,Closed - Compliant,Asia
W_Case.00328,W_User.00013,W_Account.00052,Billing statement reprint,I've managed to lose my most recent billing statement from you.  Would you mind sending me a reprint?  That would really help me out.  Thank you!,Waiting on Customer,false,2015-08-07 06:05:52,2015-08-13 06:05:52,Waiting on Customer,Home Theatre,0,Instagram,Low,Software Issue,Premium,Open - Compliant,North America
W_Case.00329,W_User.00013,W_Account.00044,How do I set up auto-renewal?,I don't want to have to remember to renew my service each time.  How do I set this up so I don't have to?,New,false,2015-03-06 09:18:44,2015-03-27 09:18:44,New,Conferencing,0,Facebook,Critical,Software Issue,Standard,Open - Compliant,Asia
W_Case.00330,W_User.00003,W_Account.00041,What’s the product warranty policy?,"My product has been super reliable up until this point, but now it just won’t start.  I’ve tried everything to resolve the issue and no luck.  I’m trying to figure out whether it’s still under warranty.",Working,false,2015-07-05 19:19:25,2015-07-23 19:19:25,Working,Hotspot Services,0,Phone,Low,Hardware Issue,Premium,Open - Compliant,24/7 Follow-The-Sun Service
W_Case.00331,W_User.00016,W_Account.00027,Where do I send my check?,I'd like to send you a check for my most recent invoice.  To which address should I send it?,Working,true,2015-02-26 02:33:58,2015-03-10 02:33:58,Working,Headphones,0,Phone,Low,Hardware Issue,Standard,Open - Compliant,Europe and the Middle East
W_Case.00332,W_User.00014,W_Account.00100,Can't understand installation instructions,"I can't understand the installation instructions, and I'm stuck. Can someone please help?",Closed in Community,false,2015-06-01 04:41:02,2015-06-22 04:41:02,Closed in Community,Conferencing,73,Email,Low,Mail delivery issue,Standard,Closed - Compliant,Asia
W_Case.00333,W_User.00004,W_Account.00079,Problem with my bill,I've been billed twice this month.  Please resolve ASAP.,New,false,2015-05-05 05:34:12,2015-05-05 05:34:12,New,Headphones,0,Email,Low,Problem Resolved,Premium,Open - Compliant,North America
W_Case.00334,W_User.00020,W_Account.00055,Billing statement incorrect,Customer's statement is incorrect - he has been billed twice for this month.,Closed,false,2015-10-05 06:09:24,2015-10-09 06:09:24,Closed,Hotspot Services,59,Website,Low,New problem,Standard,Closed - Compliant,Europe and the Middle East
W_Case.00335,W_User.00016,W_Account.00045,What does your service contract cover?,I'm deciding if I need a service contract for your products.  Where can I find out what's covered and what's not?,Closed,false,2015-06-05 20:32:33,2015-06-07 20:32:33,Closed,Consumer,84,Email,Low,New problem,Standard,Closed - Compliant,Australia and New Zealand
W_Case.00336,W_User.00008,W_Account.00093,Facebook Message from: Lauren Boyle,Where I can find out more about the new product line you just announced?  I'm excited to know more details.,Waiting on Customer,false,2016-02-27 19:05:12,2016-03-13 19:05:12,Waiting on Customer,Home Theatre,0,Email,High,Existing problem,Standard,Open - Compliant,Australia and New Zealand
W_Case.00337,W_User.00002,W_Account.00072,Question about taxes on my order.,"Can you help me calculate the taxes on my order?  Because of my location, I'm not sure what they should be.",Working,false,2015-10-21 11:12:33,2015-10-28 11:12:33,Working,Conferencing,0,Website,Medium,Problem Resolved,Premium,Open - Compliant,24/7 Follow-The-Sun Service
W_Case.00338,W_User.00016,W_Account.00023,Assembly instruction help,Need some help with the assembly instructions,Working,false,2015-05-31 02:16:20,2015-05-31 02:16:20,Working,Speakers,0,Email,Critical,Feature Request,Standard,Open - Compliant,24/7 Follow-The-Sun Service
W_Case.00339,W_User.00012,W_Account.00090,Error on my bill,It appears that I was charged twice this month on my bill.  Can you help?,New,false,2015-07-23 20:33:16,2015-07-28 20:33:16,New,Headphones,0,Q&A,Low,Existing problem,Standard,Open - Compliant,Asia
W_Case.00340,W_User.00008,W_Account.00023,How do I change my communication preferences?,I'd like to switch from regular mail to email.  How do I do this?,Escalated,true,2015-09-04 05:20:07,2015-09-07 05:20:07,Escalated,Enterprise,0,Phone,Medium,Problem Resolved,Standard,Open - Compliant,Australia and New Zealand
W_Case.00341,W_User.00012,W_Account.00068,How do I upgrade?,"I've been a happy customer of yours for more than a year, and I'd like to upgrade.  What's the best way to do this?",Working,false,2015-06-15 00:25:38,2015-06-23 00:25:38,Working,Headphones,0,Phone,Low,Hardware Issue,Standard,Open - Compliant,24/7 Follow-The-Sun Service
W_Case.00342,W_User.00011,W_Account.00097,Problem with my bill,I've been billed twice this month.  Please resolve ASAP.,Working,false,2016-08-21 00:17:48,2016-09-08 00:17:48,Working,Headphones,0,Chat,Critical,Documentation Issue,Standard,Open - Violation,North America
W_Case.00343,W_User.00004,W_Account.00045,How is my password stored?,"I've been hearing a lot about data security recently, and I'd just like to make sure that your company is keeping my personal information safe.",Working,false,2015-03-31 02:03:11,2015-04-04 02:03:11,Working,Conferencing,0,Phone,High,Problem Resolved,Standard,Open - Violation,Australia and New Zealand
W_Case.00344,W_User.00011,W_Account.00061,How do I change my password?,I'd like to change my password to make it more secure.  Where do I do this?,Waiting on Customer,false,2015-06-20 11:55:57,2015-06-20 11:55:57,Waiting on Customer,Headphones,0,Community,Low,Existing problem,Standard,Open - Compliant,Europe and the Middle East
W_Case.00345,W_User.00018,W_Account.00100,Where can I download your mobile app?,"I'd like to use your app on my mobile phone, but I can't seem to figure out where to download it.  Can you point me in the right direction?",Working,true,2016-05-19 03:28:55,2016-06-02 03:28:55,Working,Hotspot Services,0,Mobile Device,Critical,Mail delivery issue,Premium,Open - Compliant,Europe and the Middle East
W_Case.00346,W_User.00004,W_Account.00045,How do I exchange a product?,"The product I ordered isn't quite right for me, but there's another that I think will do the job.  Is there a way I can exchange them?",Warning,false,2015-11-28 18:55:59,2015-12-02 18:55:59,Warning,Projectors,0,Facebook,Critical,Existing problem,Premium,Open - Compliant,24/7 Follow-The-Sun Service
W_Case.00347,W_User.00010,W_Account.00009,How do I change my password?,I'd like to change my password to make it more secure.  Where do I do this?,On Hold,false,2016-03-15 02:35:30,2016-03-19 02:35:30,On Hold,Speakers,0,Twitter,Low,Mail delivery issue,Standard,Open - Compliant,Australia and New Zealand
W_Case.00348,W_User.00011,W_Account.00016,Projector getting over heated,Need to replace the exhaust fan,Working,false,2016-03-14 14:46:29,2016-03-24 14:46:29,Working,Projectors,0,Chat,Low,Documentation Issue,Standard,Open - Compliant,Australia and New Zealand
W_Case.00349,W_User.00012,W_Account.00067,Projector getting over heated,Need to replace the exhaust fan,New,false,2015-10-31 01:46:54,2015-10-31 01:46:54,New,Home Theatre,0,Email,Low,Documentation Issue,Standard,Open - Compliant,Australia and New Zealand
W_Case.00350,W_User.00007,W_Account.00047,Please expedite my order.,What are my options for receiving my order more quickly?  Can I pay an expediting fee?,Closed,false,2015-06-17 18:08:01,2015-06-21 18:08:01,Closed,Projectors,88,Instagram,Medium,Hardware Issue,Standard,Closed - Compliant,Europe and the Middle East
W_Case.00351,W_User.00019,W_Account.00060,Setup Instructions are missing,I just received a package from you but it's missing installation instructions. Can you help me?,New,false,2016-05-03 03:59:39,2016-05-03 03:59:39,New,Conferencing,0,Email,Low,Feature Request,Standard,Open - Compliant,Asia
W_Case.00352,W_User.00002,W_Account.00016,Product is shutting down intermittently,The product is shutting down periodically. It does not seem to be related to overheating.,Closed,false,2016-05-02 07:48:34,2016-05-04 07:48:34,Closed,Headphones,56,Phone,Low,Existing problem,Standard,Closed - Compliant,Australia and New Zealand
W_Case.00353,W_User.00015,W_Account.00025,How do I upgrade?,"I've been a happy customer of yours for more than a year, and I'd like to upgrade.  What's the best way to do this?",Waiting on Customer,false,2015-03-31 01:56:27,2015-03-31 01:56:27,Waiting on Customer,Enterprise,0,Website,Low,Problem Resolved,Standard,Open - Compliant,Asia
W_Case.00354,W_User.00014,W_Account.00027,Does your app work on my mobile device?,"I have an older mobile phone, and I don't know if your app will run on it.  How would I find out?",New,false,2016-04-03 21:03:43,2016-04-03 21:03:43,New,Hotspot Services,0,Email,Low,New problem,Standard,Open - Compliant,North America
W_Case.00355,W_User.00005,W_Account.00075,Expediting my order?,"This month, I need my order expedited.  Are you able to do this?",Working,false,2016-08-14 17:49:37,2016-09-04 17:49:37,Working,Home Theatre,0,Email,Low,New problem,Standard,Open - Compliant,Australia and New Zealand
W_Case.00356,W_User.00016,W_Account.00010,How do I set up auto-renewal?,"I'd like to set up auto-renewal on my account, but I can't figure out how to do it.  Can you help me?",Working,false,2015-03-08 11:52:11,2015-03-08 11:52:11,Working,Conferencing,0,Facebook,High,New problem,Standard,Open - Compliant,Europe and the Middle East
W_Case.00357,W_User.00015,W_Account.00068,Problem with my bill,I've been billed twice this month.  Please resolve ASAP.,Working,false,2015-12-04 13:02:47,2015-12-09 13:02:47,Working,Hotspot Services,0,Website,Low,Problem Resolved,Standard,Open - Compliant,Australia and New Zealand
W_Case.00358,W_User.00001,W_Account.00092,I have a question about my contract.,Is there any sort of penalty for early renewal?  I can't seem to find anything about it.,Escalated,false,2015-10-13 15:29:12,2015-10-16 15:29:12,Escalated,Hotspot Services,0,Email,Low,Documentation Issue,Standard,Open - Compliant,North America
W_Case.00359,W_User.00001,W_Account.00078,Do you sell replacement parts?,"While disassembling the unit, I dropped one of the parts and broke it.  How would I order a replacement part?",New,false,2016-10-02 02:08:56,2016-10-06 02:08:56,New,Conferencing,0,Chat,Low,New problem,Standard,Open - Compliant,Asia
W_Case.00360,W_User.00014,W_Account.00061,Product manual is missing,I think I may have lost my user manual.  Can you please tell me where I can get a new one?,Working,false,2015-12-20 22:16:25,2015-12-26 22:16:25,Working,Speakers,0,Website,Low,Existing problem,Standard,Open - Compliant,Asia
W_Case.00361,W_User.00013,W_Account.00062,Product upgrade suggestion,I think your product would be much better if we were able to upgrade it ourselves.,Working,false,2016-01-28 11:43:13,2016-02-15 11:43:13,Working,Home Theatre,0,Email,Low,Hardware Issue,Standard,Open - Violation,North America
W_Case.00362,W_User.00002,W_Account.00084,I can't understand the installation instructions,"I've just purchased your product, but I'm having trouble understanding the installation instructions. Can you help me get started?",Working,true,2016-07-10 19:16:50,2016-07-13 19:16:50,Working,Hotspot Services,0,Email,Low,Existing problem,Standard,Open - Violation,Asia
W_Case.00363,W_User.00007,W_Account.00044,Troubleshooting issues with the product,I think the product I have is malfunctioning. Do I need an update or upgrade? What should I do?,New,false,2016-04-27 13:54:04,2016-05-07 13:54:04,New,Hotspot Services,0,Community,Low,Documentation Issue,Standard,Open - Compliant,Asia
W_Case.00364,W_User.00019,W_Account.00027,How do I get started with your service?,"Now that I've signed up, what do I do next?",Closed in Community,false,2016-03-27 09:31:01,2016-04-03 09:31:01,Closed in Community,Consumer,95,Mobile Device,High,Software Issue,Standard,Closed - Compliant,Australia and New Zealand
W_Case.00365,W_User.00017,W_Account.00036,Projector lamp replacement,how to?,New,false,2015-07-15 21:03:55,2015-07-21 21:03:55,New,Home Theatre,0,Q&A,Medium,Problem Resolved,Standard,Open - Compliant,Australia and New Zealand
W_Case.00366,W_User.00012,W_Account.00068,How do I sign up for your email newsletter?,I'm interested in receiving your email newsletter.  How do I sign up for it?,Waiting on Customer,true,2016-01-31 22:32:25,2016-02-02 22:32:25,Waiting on Customer,Enterprise,0,Website,Critical,Existing problem,Premium,Open - Compliant,North America
W_Case.00367,W_User.00007,W_Account.00063,Assembly instruction help,Need some help with the assembly instructions,Working,true,2016-02-29 22:42:36,2016-03-10 22:42:36,Working,Conferencing,0,Twitter,Medium,Mail delivery issue,Standard,Open - Violation,North America
W_Case.00368,W_User.00005,W_Account.00015,How do I set up auto-renewal?,"I'd like to set up auto-renewal on my account, but I can't figure out how to do it.  Can you help me?",Closed in Community,false,2015-03-30 08:06:27,2015-03-30 08:06:27,Closed in Community,Projectors,85,Phone,Low,Existing problem,Standard,Closed - Compliant,24/7 Follow-The-Sun Service
W_Case.00369,W_User.00008,W_Account.00033,How do I change my communication preferences?,I'd like to switch from regular mail to email.  How do I do this?,Closed,true,2016-03-15 23:33:58,2016-03-19 23:33:58,Closed,Hotspot Services,64,Email,Low,Feature Request,Standard,Closed - Compliant,Australia and New Zealand
W_Case.00370,W_User.00001,W_Account.00072,How do I get started with your service?,"Now that I've signed up, what do I do next?",New,false,2016-06-22 10:51:29,2016-06-22 10:51:29,New,Projectors,0,Q&A,Low,Problem Resolved,Standard,Open - Compliant,Australia and New Zealand
W_Case.00371,W_User.00010,W_Account.00015,Error on my bill,It appears that I was charged twice this month on my bill.  Can you help?,Closed,false,2016-04-23 18:07:17,2016-04-23 18:07:17,Closed,Headphones,80,Phone,Low,Feature Request,Standard,Closed - Compliant,24/7 Follow-The-Sun Service
W_Case.00372,W_User.00010,W_Account.00059,Can I access your community from my mobile device?,"If I want to participate in your community from the road, can I do it from my mobile device?",Attention,false,2015-04-09 11:16:22,2015-04-18 11:16:22,Attention,Speakers,0,Phone,Critical,Documentation Issue,Standard,Open - Compliant,Europe and the Middle East
W_Case.00373,W_User.00002,W_Account.00026,Where do I send my check?,I'd like to send you a check for my most recent invoice.  To which address should I send it?,Working,false,2016-05-08 21:59:28,2016-05-11 21:59:28,Working,Consumer,0,Google,Low,Mail delivery issue,Standard,Open - Compliant,24/7 Follow-The-Sun Service
W_Case.00374,W_User.00019,W_Account.00007,Initiating return process.,Customer is having issues with the product and would like to initiate a return.,Working,false,2016-11-27 05:48:15,2016-11-29 05:48:15,Working,Conferencing,0,Email,Low,Mail delivery issue,Standard,Open - Compliant,Asia
W_Case.00375,W_User.00011,W_Account.00050,What are your support hours?,Can I call on Saturdays?  I work during the week and am not able to call during regular working hours..,Working,false,2015-01-25 02:16:30,2015-02-03 02:16:30,Working,Consumer,0,Phone,Medium,Documentation Issue,Standard,Open - Compliant,Europe and the Middle East
W_Case.00376,W_User.00013,W_Account.00032,Where can I download your mobile app?,"I'd like to use your app on my mobile phone, but I can't seem to figure out where to download it.  Can you point me in the right direction?",Escalated,false,2016-03-04 00:03:46,2016-03-10 00:03:46,Escalated,Speakers,0,Twitter,Critical,Problem Resolved,Standard,Open - Compliant,Europe and the Middle East
W_Case.00377,W_User.00009,W_Account.00090,Facebook Message from: Larry Baxter,"I've been a loyal customer for quite some time now, and I'd like to know if there's any program for recognizing and rewarding customers like me?",Closed in Community,false,2016-02-03 14:24:08,2016-02-07 14:24:08,Closed in Community,Enterprise,71,Chat,Medium,New problem,Standard,Closed - Compliant,Asia
W_Case.00378,W_User.00006,W_Account.00004,Bill payment clarification.,"I seem to have misplaced my last bill, and I want to be sure that it's paid. Can you please check this for me?",Waiting on Customer,true,2015-06-24 09:58:43,2015-06-27 09:58:43,Waiting on Customer,Headphones,0,Chat,High,Hardware Issue,Premium,Open - Compliant,Asia
W_Case.00379,W_User.00015,W_Account.00083,Product upgrade suggestion,I think your product would be much better if we were able to upgrade it ourselves.,Working,false,2015-03-05 08:59:03,2015-03-12 08:59:03,Working,Consumer,0,Facebook,Low,Software Issue,Premium,Open - Compliant,Australia and New Zealand
W_Case.00380,W_User.00014,W_Account.00027,How do I change my password?,I'd like to change my password to make it more secure.  Where do I do this?,Working,true,2016-05-01 09:09:00,2016-05-08 09:09:00,Working,Enterprise,0,Mobile Device,Medium,Feature Request,Standard,Open - Compliant,Australia and New Zealand
W_Case.00381,W_User.00011,W_Account.00020,Customer would like to upgrade,"The customer is happy with our service and is interested in upgrading, but needs help.",Working,false,2015-03-09 08:54:22,2015-03-09 08:54:22,Working,Conferencing,0,Email,Low,Existing problem,Standard,Open - Compliant,Asia
W_Case.00382,W_User.00007,W_Account.00080,Where do I send my check?,I'd like to send you a check for my most recent invoice.  To which address should I send it?,Escalated,false,2015-10-27 22:48:23,2015-10-31 22:48:23,Escalated,Headphones,0,Twitter,Medium,Mail delivery issue,Standard,Open - Compliant,North America
W_Case.00383,W_User.00011,W_Account.00091,What's included in your service contract?,Do I need a service contract? Where can I find out what's covered and what's not?,New,true,2016-03-06 04:36:44,2016-03-15 04:36:44,New,Headphones,0,Website,Medium,Feature Request,Standard,Open - Compliant,Australia and New Zealand
